num_commits,issues_resolved,slack_msgs,jira_tickets,team_velocity,productivity_score
23,17,60,10,33,26.21097663897628
21,8,55,7,28,22.9854462657272
18,14,52,9,26,20.571833241590724
19,11,45,7,25,16.87848002165175
21,7,66,7,37,15.695551754665665
22,14,53,4,25,26.647124567272797
20,14,57,7,29,31.229477589796545
12,11,50,2,28,8.10613943142227
21,10,43,5,20,13.104924580847287
16,6,53,10,25,18.437836742002833
15,10,44,11,29,10.929672030490082
12,11,54,12,26,18.11042389795666
21,13,17,7,30,15.871835393321755
25,16,45,11,24,14.299878547276359
20,15,49,9,24,14.68879829056625
23,10,40,11,24,20.695140716898365
25,9,53,4,21,23.96732020734698
22,7,45,8,29,18.080217562127995
25,8,49,11,33,28.704261392656278
20,10,44,7,27,18.55773378736569
13,13,59,14,30,18.07335320870533
28,14,55,5,22,20.932890513663974
27,8,52,3,28,24.29000483466257
23,14,50,7,38,25.63508154890642
14,9,75,9,30,22.27951389130006
24,7,48,6,34,23.848881767611477
20,8,43,13,28,23.697505344514738
15,10,38,9,26,14.873736634383011
17,5,59,12,27,14.881173011836974
21,8,66,7,34,26.066300661988855
20,12,41,6,27,13.74971376668982
18,11,47,8,34,25.169837971426283
21,13,46,4,26,19.947598075242034
17,6,48,8,38,24.290935041841802
20,9,32,10,34,13.009339125811776
23,17,58,5,35,21.24801654406175
20,8,61,6,27,16.483645988639925
27,14,30,5,33,13.723415313002139
26,12,67,10,28,22.716086026871036
26,11,66,8,31,20.298891169284346
22,12,19,6,31,13.946123697462763
14,16,28,12,28,15.175427216654791
22,14,48,11,32,28.441724511994387
23,7,63,10,28,25.257967900622912
24,12,52,13,19,10.26811000497184
17,7,50,7,31,24.673879712886187
23,13,55,11,27,16.783005135996863
21,9,41,3,29,18.77408464523012
17,6,62,7,26,19.983370483042524
19,9,48,8,28,31.817043871525012
13,9,33,9,29,17.806764269393856
22,14,42,4,25,14.960204331200185
23,5,53,7,32,21.414997249135197
22,13,47,12,29,29.977463285780097
23,11,46,6,31,17.036082920496803
17,8,52,5,38,22.72075999597696
17,12,53,9,39,12.610563984260574
25,9,37,14,33,19.46553214300429
25,10,62,10,32,26.709578596672724
26,8,48,8,38,22.835246056798482
22,8,54,3,33,15.313719513905106
15,9,50,15,33,19.53703252454153
21,9,45,6,24,21.514354951721472
15,12,59,5,30,22.36634294340262
14,8,50,9,30,18.887446583917622
15,10,50,14,24,23.808482566995412
21,8,25,7,39,19.566446560718425
21,9,58,7,28,22.47786458690858
19,11,48,11,23,15.372248194420452
21,7,57,6,41,27.699400586725005
19,7,66,12,26,26.894553365422254
23,14,58,7,25,22.676994484386938
26,4,50,9,30,24.945298854093025
27,8,47,15,31,15.537278569079303
21,8,75,11,28,17.60661169514586
21,9,54,13,33,25.115417618405704
21,10,52,5,25,6.007668200460623
19,11,48,13,25,8.068025706901981
14,11,41,6,40,11.998837738763395
25,13,30,10,31,26.390921539544973
23,16,65,8,26,19.56758482006183
19,8,42,6,32,18.013034535234183
14,12,48,12,26,13.857235352300023
21,12,48,7,23,24.768719194723914
20,10,64,5,28,20.797102931702693
15,14,42,12,24,15.377612078279817
22,8,52,9,30,24.85912147819446
20,9,55,7,30,20.645196537735135
21,8,36,8,26,14.293876335695815
28,18,35,14,30,25.432245721333192
15,16,42,12,30,22.409784014258424
14,8,52,8,26,24.11129553164765
22,6,51,4,24,23.96430956880403
21,8,48,5,24,15.088229366296623
21,7,56,15,36,20.209677909999233
21,8,41,12,23,22.241966818355507
23,11,48,11,30,23.811142753014302
20,6,48,6,30,27.085059235852707
17,7,41,15,29,19.005539964950643
13,4,73,9,32,17.688775599401836
24,5,28,11,27,20.220835546003823
18,12,62,7,27,23.969146806924453
13,8,58,13,23,21.807299818374652
25,12,58,2,30,30.46945210623445
22,8,50,9,31,29.108389278463434
20,18,63,8,28,21.928539175550295
25,10,45,10,36,32.337739690086266
23,12,53,4,25,11.135746413390091
17,9,50,11,29,25.536204376458222
26,7,47,9,31,22.62598602741316
16,9,51,6,40,19.244338579997887
25,12,40,5,28,18.392717638271066
12,12,43,9,32,14.242911159153845
22,15,65,2,23,19.66925145935321
24,6,78,6,24,17.10315567902559
20,7,55,7,38,17.801773047043284
15,9,58,8,32,21.057119775448868
15,7,52,6,27,21.693625083996455
29,13,54,12,35,24.91759355519845
16,14,55,9,32,25.190512660889745
20,11,60,9,29,16.37583886253741
22,13,65,6,25,27.330194771874012
18,6,41,6,25,21.328234971416848
12,12,78,11,31,24.343345618682374
24,7,51,6,36,21.252197006672
22,8,51,6,37,9.029402048100259
15,15,45,7,23,16.08872513356264
22,8,45,10,28,20.00086646413026
28,10,56,7,35,21.90160297320367
17,15,56,6,23,14.386077835747955
20,9,55,6,32,15.166836274373757
18,10,45,7,29,15.962601423895604
27,16,22,8,30,17.071739570770106
24,13,32,12,40,25.747992309125202
27,10,50,7,30,28.578154865626793
19,13,53,4,29,13.220349822344291
24,6,45,8,39,19.66312665968482
25,8,43,7,35,20.723992301912016
24,10,52,12,32,23.34061871364862
17,17,48,6,18,15.035243446348515
19,9,45,11,34,14.441615020517666
21,13,33,11,27,21.18572999249558
15,10,41,7,33,16.422353108237207
19,11,59,6,27,25.63590244254778
23,16,40,11,23,22.28658211461272
21,3,56,7,31,18.17147493368192
18,14,63,6,31,10.358282626719344
16,9,42,9,26,11.616093131125353
19,7,45,5,32,16.908621132896503
17,12,59,8,32,20.181677496120525
13,17,62,7,22,30.62686386047742
23,13,43,4,27,19.59182911390347
18,10,33,8,25,18.042460386644674
11,16,62,6,27,18.385928284197846
30,8,55,7,28,22.370059502553083
20,14,54,6,25,15.321661664343008
19,4,59,9,39,18.459419206206302
23,7,38,7,31,8.582182213969315
15,9,53,13,25,15.172904886854507
18,10,47,10,27,18.081195932322565
23,10,56,9,29,30.66495891167717
21,7,57,7,26,20.635523908101604
23,7,59,3,16,19.07138191474268
22,10,55,7,25,15.18962289636666
17,11,52,4,36,17.54780927591277
27,4,52,7,43,25.090773866246963
23,9,53,4,33,15.655125259918705
21,12,43,9,32,19.41282393261695
19,18,46,9,28,28.259257493957016
15,2,54,7,33,15.517251101073045
14,7,56,6,31,19.827401341933857
18,10,43,9,30,11.011322155236579
21,4,39,9,40,17.313089867548168
13,9,33,8,34,12.176524111055468
18,7,37,8,29,21.416978151016696
17,10,44,8,30,21.979644865688662
20,15,45,15,33,24.712210539295143
23,8,47,9,24,20.776215326852455
17,12,37,11,28,25.048216784124012
23,14,31,9,24,8.717777969880496
18,14,51,9,18,29.31796326229065
19,13,51,5,29,17.526856004017663
19,10,56,5,35,35.337538303923004
19,11,58,6,31,18.113345219393494
11,11,53,13,38,23.466174826300524
9,15,51,8,40,26.136222363095374
21,13,58,13,32,22.924514013347103
14,13,64,8,29,11.394783093837757
20,11,43,5,35,16.325066087530946
22,12,57,9,28,20.671613551586635
20,12,43,8,27,11.598878275121152
20,12,52,8,22,15.827404455417462
20,8,60,6,34,17.683408355880005
21,13,47,13,32,17.055389305265244
20,16,40,7,33,24.003074853474388
20,8,45,10,31,20.495814510503923
22,8,40,8,31,19.857668593650807
32,12,39,7,22,23.9722953941395
20,8,62,6,35,24.646460528088884
28,7,55,2,29,19.90310707662105
14,8,42,11,31,10.350512877287596
22,10,40,10,25,15.296785823316888
26,7,40,9,25,13.559971798589475
30,18,42,7,32,21.172223883105733
22,5,61,6,32,17.75294702810733
12,9,48,7,36,22.127033181710388
13,10,71,6,27,21.66781321104958
21,15,49,9,23,23.231479131795176
26,12,44,8,42,5.8541146352791955
23,3,59,4,37,19.61928625140648
17,13,33,8,30,11.161680637979284
18,11,51,10,30,23.373838893728674
21,12,37,5,26,20.118222577013885
25,8,28,10,22,0.5208630027899908
23,13,48,5,36,24.054169136961903
23,9,58,12,36,20.94787272850783
15,11,52,7,24,26.29499476205082
19,8,50,5,30,11.639292083816411
23,9,24,11,29,22.020025953028235
20,8,48,8,20,22.079958802503327
24,9,48,6,28,12.333522517077657
20,10,56,13,33,31.164904559236696
23,7,39,3,24,8.349580460982148
24,4,58,13,25,16.137398422813412
23,9,44,15,28,23.612298107857136
28,8,47,7,32,20.24841606152594
22,5,55,8,30,21.44128313457307
21,7,38,10,34,17.789459217233166
21,9,58,9,27,15.201069860545232
21,11,36,8,35,25.020753361722797
27,7,56,9,26,14.449330295977589
12,19,47,12,28,22.726236925130024
16,4,48,9,24,18.5480529036787
19,9,19,3,31,14.546550578044698
28,14,44,7,27,12.716968883871544
16,6,47,4,30,12.801277780971999
16,7,65,5,27,19.40191254050958
30,13,49,7,31,31.352535928297023
15,12,43,9,24,25.434431415673274
21,7,58,8,28,25.98888314864561
27,10,44,7,33,21.457987231162768
19,14,60,16,29,26.967072991915707
22,6,52,4,35,22.237704682811504
19,8,41,7,26,16.61836599568516
16,13,59,16,28,27.116752980392704
23,10,56,12,25,20.111473669637306
24,7,58,9,25,16.30569103318333
24,13,48,11,27,21.388393937531855
20,9,56,4,34,17.20985098648814
22,6,69,10,26,16.515321612559113
21,13,51,1,37,18.02525325762756
21,10,46,4,31,9.801288341757372
18,6,65,7,20,19.064070874466584
24,9,56,12,26,25.51305974038156
31,13,45,7,32,24.62892930476022
23,7,67,10,34,26.736936895469885
20,6,37,8,36,14.294457393633657
17,10,55,14,29,12.270453620267624
20,8,61,11,28,13.634344580711844
11,13,60,6,39,18.027138167567163
29,7,41,10,31,22.46759886036117
20,8,37,3,32,16.68924557434643
18,10,52,8,40,21.702329630985478
23,14,57,5,33,22.66455411788665
23,10,39,11,22,17.862531611345876
23,9,53,9,24,15.854234131628488
15,12,35,5,31,10.4168902802428
26,12,60,5,21,14.99529219633859
24,16,44,3,37,29.517083923107734
20,12,48,8,30,26.589276752216357
21,10,58,9,37,22.53695571904098
17,7,57,10,32,27.616261322210775
19,8,54,13,29,20.62103927612398
19,4,60,7,24,28.15577702971852
16,5,54,6,22,19.531082764401404
23,19,64,8,26,27.253693600034627
28,7,32,7,32,27.768315007580455
17,15,49,8,31,23.663593699137675
15,14,48,8,38,24.42437627270038
26,9,47,8,25,22.106698529670428
19,12,54,10,31,25.779055303036248
25,13,52,11,23,24.266756203593324
27,15,58,8,37,29.344326533851977
20,7,38,11,21,15.218760783510325
16,16,72,7,29,13.17721920763455
19,16,46,11,28,21.37998816647964
20,5,52,11,32,15.859371110199936
19,4,47,5,30,19.457902391787872
19,8,50,4,30,15.740451024797933
26,21,44,5,31,16.954799523161313
21,8,52,12,27,15.495148166041442
23,11,55,12,25,19.965835515040222
14,13,25,9,23,20.550543819550825
12,9,46,8,26,19.94787640657352
11,9,46,14,33,18.72505800455009
22,13,73,9,29,13.530407398209523
18,8,58,8,26,24.385247503190158
19,6,65,9,33,24.992805452237373
27,10,55,10,30,23.050798647330932
25,13,50,4,27,21.65319555578491
30,5,53,9,28,25.222114489551274
24,9,61,10,28,31.695973730361672
20,16,67,10,30,27.08955345124258
25,10,53,7,27,14.334190932390529
19,9,43,5,29,22.496513507725126
18,8,59,6,29,26.50907244562209
16,11,41,3,28,17.28095289902818
20,13,53,2,29,26.53211085445227
15,14,56,5,23,16.013108463072374
17,11,48,4,30,21.269143920222234
24,6,40,11,22,24.52691914338958
22,6,45,12,33,20.306123291065607
31,9,46,5,32,13.624187847443702
23,5,39,10,34,19.740226861749726
20,6,46,11,40,14.832226342321267
19,18,35,8,34,24.208484631902813
20,9,55,10,33,22.789523646704176
16,9,53,2,20,20.36958768748329
16,8,52,5,37,12.392944742451332
15,18,46,7,33,16.781951456462885
17,10,47,8,34,22.276624702008565
16,9,41,5,35,17.46381515251291
24,13,55,7,26,21.75267817574278
18,11,36,8,36,25.233266518096016
26,9,50,7,26,23.446818134524456
28,13,43,6,33,21.125617481677438
18,11,67,6,29,16.260271624341346
26,9,55,10,29,20.055506136915785
19,9,49,7,31,23.418689049245494
28,5,38,7,33,26.650112053857764
16,6,36,13,28,11.025864890248778
16,8,54,11,32,15.327039818297223
16,14,67,8,30,38.94327711163453
14,15,54,8,35,26.892141758421104
22,11,51,7,30,16.07737745927093
11,3,51,9,37,23.594665724568422
14,7,51,5,29,11.394252402337802
22,6,52,9,27,15.488022563462227
18,10,43,9,37,11.621144718610683
21,14,40,12,34,25.423373516248915
20,11,51,12,30,12.14459276308891
14,9,64,10,31,19.178396102942504
16,10,57,4,32,24.25800342704405
18,13,37,10,33,19.29583818430336
26,7,47,10,39,22.59179369780453
20,15,57,6,31,25.269554511421475
19,10,65,5,25,21.113630667027884
14,8,67,8,28,23.18714334439114
24,13,47,8,34,24.535762352105273
25,15,58,18,29,23.798916496017807
28,16,52,10,26,23.08917992962755
24,14,48,10,34,22.65790515241022
21,12,50,8,23,16.348171340669687
26,3,50,7,30,17.144084474519655
29,13,61,11,24,33.337113659149715
21,10,35,8,22,9.477644584450037
13,9,54,10,38,17.962364789692273
24,14,65,10,26,15.174378724794199
25,11,64,6,32,29.626869879934034
15,9,55,10,40,18.36636358039546
23,11,42,11,25,22.146977000929766
22,7,57,8,23,16.577400760804455
19,9,63,3,34,22.30828629526276
29,12,44,7,20,24.21107147300638
21,11,53,10,40,21.1031615940715
28,6,47,13,31,27.93035077811084
22,11,43,7,28,8.585784844779191
21,8,46,4,21,17.538837474589133
26,10,51,12,29,19.41120795952447
25,12,40,7,31,15.27600674073257
14,9,39,5,25,14.433329318568818
20,15,41,6,29,22.36796905373704
14,18,53,6,31,17.075410376984042
23,6,35,13,25,28.112217645450915
16,14,27,8,26,15.629959144905769
17,12,63,5,44,12.443153532492646
20,10,39,5,30,20.226209764236998
18,7,48,9,32,18.62668128202094
25,9,59,7,22,17.54573505492771
19,13,35,7,30,17.723304247029144
14,10,35,12,38,11.54418833392878
23,11,43,8,30,24.514052403780738
22,8,59,13,33,28.181492640181162
15,16,49,10,32,21.82018090179403
21,12,49,12,30,20.39873908158688
21,12,47,7,13,14.96820923123011
25,14,55,12,29,21.15132682853687
19,11,64,6,27,13.758956540797323
27,5,79,6,32,27.249081221307467
27,10,48,5,36,21.33832890720649
18,13,65,10,36,18.79035064471511
19,11,59,5,35,18.441902238539704
17,8,52,9,25,19.82411847671181
14,13,27,8,37,14.571677059571721
17,8,46,4,34,20.35312937856151
23,10,46,9,41,21.743498148686292
19,9,53,8,35,22.13241745175126
21,7,48,15,26,19.466285601062427
22,10,44,12,29,25.525981744612977
21,13,70,10,34,25.135233073641654
26,9,63,3,22,13.518950664096696
20,6,29,9,22,22.1322531435553
11,10,47,9,19,14.32376040651967
19,5,56,6,30,10.192437634012053
16,5,63,10,29,30.205419360003294
22,7,45,7,35,18.927805466519924
29,15,47,9,35,28.137996430326538
20,13,50,6,26,13.751736783931378
20,11,56,8,32,20.769513226531924
26,8,34,10,31,24.970341933969742
15,8,29,9,25,20.44451497025805
20,9,62,4,22,24.709147703172032
17,6,40,11,26,13.534527108718033
22,15,71,7,30,25.666264454363823
12,9,41,3,29,8.902508608665894
24,6,48,5,37,13.497267216914096
26,14,53,7,31,22.115167448751887
30,12,28,12,32,19.771082416523882
21,13,78,6,25,21.824809128585798
22,9,46,12,32,19.26128135619552
21,7,41,9,23,14.41359047524137
20,10,38,9,32,20.142062783953882
20,11,53,8,24,23.951247062798057
17,8,52,5,31,21.515520159132674
21,7,38,8,27,20.46997391658902
16,8,36,3,32,8.345255099030524
27,7,60,9,31,22.102757164764622
15,10,43,16,23,14.811237215493886
17,4,32,8,41,23.380858277477973
18,10,48,10,29,17.91267034033934
24,9,45,10,36,33.32254406303622
17,10,69,4,30,21.146575247450688
21,5,44,5,30,21.30497485538606
25,7,46,9,36,17.679077760867624
32,13,52,12,31,28.7518097492957
18,7,44,7,46,15.900471215418696
21,9,54,14,28,24.722376628583298
26,13,39,7,30,21.28018906609539
25,12,47,7,26,7.702352239457477
16,12,54,5,27,17.389281443678613
22,7,61,7,28,20.5951119307068
22,8,44,7,27,15.530759907713318
24,15,44,12,36,25.412113186524145
22,10,65,14,29,19.014763015157428
29,8,44,8,22,25.378249304978628
22,6,49,7,25,20.072336143322993
19,13,67,7,36,24.536534914403234
30,12,50,5,29,18.327815152181557
19,9,47,10,32,24.790574239900614
18,6,48,5,28,18.931499818693933
22,7,42,8,26,24.297518588033107
15,12,54,4,22,13.974004670736207
19,9,40,12,38,18.283891537777183
20,12,57,6,24,22.09620731689067
18,11,50,4,28,17.81591978323214
16,8,52,8,27,15.820550242618435
19,12,67,14,40,15.931892845268631
17,17,35,14,24,22.21789976771723
23,12,50,10,37,21.145827674803975
22,10,56,8,32,19.600994854891162
22,8,43,10,35,15.083203198151224
15,10,59,6,32,22.016426806065837
29,10,44,8,31,20.193264393636667
21,11,52,10,34,28.494424561083495
18,13,48,10,33,19.879907800098326
27,6,51,2,35,23.217939006917895
26,12,50,7,25,25.057711695617126
19,8,49,7,31,13.190655302155164
29,7,45,5,37,24.409499892254416
22,9,43,5,23,10.281495020046346
18,10,53,4,30,19.242398770317923
23,11,50,10,29,18.66738088205338
19,12,43,15,32,19.82051758516146
25,7,53,9,37,19.350900016887078
26,13,45,8,26,20.6244320023364
21,6,65,9,32,21.875132830924358
8,13,74,7,25,8.864072538037293
12,17,63,7,22,24.458315373300085
20,7,63,10,26,20.219566673029938
17,7,58,8,20,14.310992222380557
18,5,47,4,32,17.93942691860216
20,14,31,9,30,19.597792872381245
21,14,39,10,15,27.42062471377681
13,6,43,5,33,17.495674917332337
21,7,62,9,26,18.632681082082687
18,12,52,9,33,19.040710498706865
20,15,43,8,25,15.7624665223308
20,9,31,12,30,21.896566275633422
23,14,73,6,28,30.763414687413462
17,11,55,8,34,23.96042600963974
21,9,59,6,25,19.881216593415047
20,13,44,10,26,19.607712362533576
24,13,48,5,27,25.276643220081333
20,7,46,11,37,22.82650593017966
26,12,50,6,26,21.260351765751484
22,11,68,6,31,17.306062326959157
18,5,37,9,37,18.709686671111918
16,8,49,5,22,18.10092544401456
12,17,53,10,30,14.16783075646704
22,16,48,3,23,6.670880968002029
23,10,59,7,28,17.948009633925476
18,10,32,6,27,15.523143287778593
23,11,68,12,27,28.60955485989661
17,12,36,9,31,16.017307288246833
19,10,38,6,31,23.373241493210376
16,10,45,8,28,15.762296344413944
23,10,43,11,32,11.450300302390595
34,5,54,8,36,15.827324853627136
22,10,53,6,36,23.146293130534726
11,10,51,10,21,17.739214646431822
20,12,35,13,31,20.38405846822824
23,14,48,13,22,19.37960532709337
16,11,50,8,27,16.951456530176152
14,14,62,8,26,28.491320349907355
23,12,51,8,27,20.28711782575614
25,6,53,13,35,17.497972005019506
15,8,69,11,33,26.570745523219337
17,6,38,12,28,19.777115654736356
19,13,46,10,28,22.749187966300504
18,10,38,11,33,21.200732951342058
22,9,66,10,29,25.562793327352505
26,7,66,12,22,15.099602008183476
25,14,65,6,16,16.13195676972859
19,12,55,6,25,13.35637697178299
19,5,53,9,31,11.03906884515295
15,7,45,13,27,17.711998970806604
19,10,57,8,31,10.443995523425526
12,10,37,5,27,11.091951184387751
24,1,37,5,31,15.003316210095296
21,13,45,5,24,16.322838198722145
15,10,68,6,27,13.882154696050048
16,7,44,5,32,19.48261006762835
10,10,46,5,25,22.473375583190602
16,14,52,6,34,15.851381510460833
13,14,58,9,32,13.696494175790502
21,12,62,7,30,18.889662144578008
21,12,38,9,34,29.349607998597506
18,6,49,6,27,20.02348729405426
17,6,52,5,31,17.905378550668097
19,5,53,5,26,17.34120329968671
19,7,58,10,26,24.41139721819257
23,8,58,8,24,17.799509469505743
21,9,50,12,35,21.30174115860715
22,8,61,11,25,24.440407452993398
22,10,59,11,25,25.116112052148626
20,13,58,9,32,26.15047629629658
26,10,44,6,27,22.700819662288477
19,12,57,8,34,18.836023456644238
25,12,62,13,25,20.729503530945973
29,14,44,7,27,15.72349752229123
21,14,51,10,30,19.90058876416523
19,12,65,11,23,26.05570358199615
28,12,53,6,23,27.844558549154208
20,7,49,6,21,15.983512589585148
24,10,64,13,37,19.231728107827003
18,13,45,1,25,14.680111068146413
17,11,33,5,28,11.695668519769768
17,14,42,12,27,12.732493662600147
24,7,61,7,29,12.147753345816671
19,7,55,8,32,15.810414643689128
19,10,50,10,30,12.461445784743349
24,8,60,2,24,12.735349128941063
20,8,51,10,27,19.51705953104178
27,8,47,16,35,22.705069949643875
20,11,58,12,34,28.964936799570882
17,17,46,11,30,27.551422804664615
19,12,54,8,39,25.570712687093952
13,12,42,10,33,22.54360796549156
19,11,39,13,31,19.518356013803245
20,9,41,8,35,21.918365530532345
20,13,49,8,27,20.92180019304136
15,8,43,11,39,21.763988828775457
21,5,43,10,28,14.179539634075539
15,8,48,6,34,18.220559761767856
22,10,49,8,23,22.196896736389505
16,13,34,11,33,13.785710617602064
24,11,24,8,30,19.39026868457345
18,14,53,4,34,27.369578594804402
13,11,51,7,28,20.72186253738115
9,10,36,3,29,12.721027509509213
22,13,54,10,39,27.36645260154087
22,15,54,7,17,22.89343553171421
26,15,46,6,38,22.25196327530704
25,9,69,8,39,15.8207196002545
19,8,62,8,31,22.00899102819767
23,9,46,10,35,22.33445408577738
17,10,46,9,18,15.649964295979935
18,10,35,7,18,5.4016915290462055
22,15,62,3,25,24.622208900971046
14,5,52,4,36,12.601968696356096
19,7,58,10,19,20.51675399820823
18,8,28,13,30,22.004240516256615
13,16,57,9,29,17.365650527025434
24,9,44,5,31,16.88793654162542
25,15,55,10,21,28.28293598787475
19,5,55,12,33,5.898508636702003
22,10,49,8,35,17.38531355509714
23,11,43,6,43,13.080624161292551
13,12,53,12,18,7.612688975929377
23,11,41,7,21,23.638619778019045
20,8,60,7,19,24.526976070401176
21,7,42,5,23,13.241018252996964
23,13,50,6,29,24.54260107721558
24,7,42,12,32,16.15503124547477
22,8,51,8,19,13.623036600388868
24,7,39,4,23,20.645731164376862
22,10,41,11,30,16.36688867127226
14,8,72,8,28,21.110929968149286
16,12,58,12,27,14.198619008957035
18,7,53,3,31,15.673473879618607
24,10,55,4,23,18.8399342508121
19,9,53,10,29,13.134725170452546
24,7,49,7,32,20.40450064391676
22,12,57,10,26,24.751879352968814
19,10,41,10,25,20.874478334140374
12,7,65,13,25,16.49827627271769
17,10,51,5,32,16.07731843904458
15,10,58,8,30,18.209569497206672
22,11,65,8,27,17.85792824756134
22,6,54,8,25,21.513485155876076
14,9,41,7,34,20.68367693810558
14,12,62,6,24,21.89576183739217
18,3,66,12,34,31.93144929820625
17,9,30,7,33,23.748919250516423
18,11,48,9,31,17.37222981748332
22,10,52,11,32,20.402245369362856
18,10,47,8,30,17.760473462423512
18,11,37,9,28,16.17149555029005
22,13,41,10,28,22.005661205249634
17,6,31,9,33,15.806542129817617
16,11,59,4,22,25.06160282253243
11,5,63,10,32,21.684426012961126
21,11,63,16,33,20.717532809919653
9,10,49,12,31,15.116526754999647
25,9,52,11,35,22.712580122353888
15,11,60,5,29,17.828204129328093
20,10,47,11,34,27.188791238093934
11,7,40,10,34,15.219577588614953
24,6,44,8,23,23.608053948499325
23,5,51,8,22,23.413906084400484
23,9,42,10,30,28.32965747301582
27,8,54,13,33,23.75864775482575
16,10,36,10,29,10.335908245076402
19,16,47,8,31,25.643650203603148
14,10,54,8,33,19.12317510253238
18,12,51,8,25,20.71232331190587
24,6,42,5,29,21.983474945417292
20,10,57,7,35,19.337262293505113
17,13,52,10,34,25.394086418581786
23,10,29,5,39,18.54216495618323
19,9,54,7,33,12.905357117991404
17,8,45,4,27,20.686065413483586
15,3,44,4,28,15.606146578562907
24,10,41,8,35,21.94353940472128
16,10,39,9,32,12.658996085127809
23,14,52,8,33,17.467779746928933
17,10,55,12,27,20.367839433269364
18,7,51,5,35,24.26929439562157
23,13,59,8,31,15.79093529053663
16,8,55,12,26,12.419362444589812
14,12,29,8,29,20.248030614514235
12,10,40,12,40,21.529105939496347
24,8,61,6,29,12.87006809716314
13,7,37,2,31,19.615242671742735
32,14,22,6,23,9.871774767535447
20,11,68,8,27,16.75277540692469
20,11,52,8,35,23.796228483644846
19,11,43,6,21,17.874948119446547
23,11,41,5,27,22.15785280313631
21,11,56,5,22,20.023602755798123
14,13,54,10,30,19.570065021006215
27,12,53,7,29,22.832714555240113
16,8,48,1,31,19.14356665577512
20,17,37,4,32,19.442853774448164
18,6,49,8,26,23.206829564645247
12,10,60,9,30,20.216109313329444
21,19,44,7,42,20.557616734269672
26,12,56,13,26,19.03151645974372
22,7,45,7,40,19.027735936262857
19,11,58,9,29,22.777264688061802
20,12,40,11,22,25.354882220961656
20,14,50,6,37,16.34324868846134
24,8,54,5,34,24.784794473720627
21,12,43,7,32,18.95269273791522
30,7,53,9,27,23.91319435103809
21,12,49,8,34,14.089789453733442
18,15,49,8,37,20.661090650497513
25,8,43,8,25,6.077401227654345
23,12,59,7,25,20.711454637095372
19,10,40,8,20,26.03422071250077
16,9,52,9,30,16.43416678423842
19,8,41,15,40,22.3785785967926
19,10,49,10,38,24.189089690826282
22,10,56,7,16,16.587540094980348
24,13,47,9,25,10.700660956743967
19,16,19,12,38,16.801317851002977
23,9,36,6,31,11.367308321307355
14,9,28,3,24,6.934317867446678
30,13,50,11,29,27.749845866515614
20,10,49,7,18,13.945269240939737
23,16,46,9,36,22.740199025296672
24,9,43,9,31,16.96886884963614
15,8,52,2,37,14.419736143404503
13,11,35,11,23,15.92331177960576
25,8,59,16,25,22.38626740582946
14,10,50,12,26,16.871083596473404
19,13,40,8,37,17.62987806706237
17,8,45,12,28,20.636054393540526
20,10,48,9,36,20.054326154361604
26,9,36,7,31,18.42163155801501
16,8,56,7,34,10.7386878255946
24,10,59,7,27,14.2283479176522
20,15,51,9,29,13.04301946935654
20,12,59,12,33,19.343454977597695
18,13,76,5,31,11.600801318143207
29,5,31,2,27,15.046227477903258
24,9,50,4,27,17.758206208608687
15,7,36,12,35,13.349976648982212
24,10,65,9,34,22.643514017634047
23,9,52,3,28,25.768866208382583
25,10,43,12,39,20.8494564439847
22,9,47,8,26,24.932282374254804
23,8,63,10,19,22.514110958499227
21,13,54,7,28,17.32768225903069
15,8,55,11,29,21.53302626624236
12,10,64,6,36,23.95520802359149
25,8,59,12,27,29.352938524725815
11,13,61,7,32,15.884101157245944
23,15,48,9,26,27.40563940757069
17,11,27,6,32,18.76097201816629
19,7,51,10,29,23.877603007273905
18,11,43,7,27,18.7975272665531
21,12,57,8,25,26.481406858642654
22,8,32,7,36,14.147814288825336
29,11,58,9,31,28.147369573787074
23,11,51,6,30,9.18993390993582
20,7,53,6,27,22.92514936170833
14,9,56,9,30,17.68158168451615
21,12,49,11,23,19.20844353911032
20,5,46,11,35,23.56930163592081
22,12,61,8,22,29.85473400008369
19,12,55,10,23,8.890864525763803
13,6,56,7,36,15.540429701664038
19,12,49,3,22,25.846525049455465
14,13,51,9,35,18.91498196692526
21,13,49,7,31,17.3173389267574
20,8,32,7,26,14.678504959365185
24,15,36,9,36,25.856041540339746
19,14,48,13,28,30.352341245868686
19,13,31,3,33,19.92867755446165
22,4,48,4,30,17.22657932685821
15,10,41,4,26,16.150454526933228
27,11,49,9,29,14.518678280205348
33,8,51,8,21,29.12397975250953
27,9,31,8,34,18.889571166668645
16,7,53,5,32,14.873836493026356
14,9,45,7,31,12.432076410804545
36,14,26,11,29,30.085640279768715
19,6,45,8,36,23.072837103012546
23,16,53,12,25,16.042567427112004
16,12,45,11,23,16.944115911794633
21,12,45,6,27,20.43920328074637
20,12,51,6,38,30.526145455331374
21,7,45,7,26,17.800472418606592
14,11,47,6,34,9.105978162363733
15,8,36,6,25,9.877780035449604
21,12,44,10,27,18.83000939049853
16,11,68,9,26,24.755998051263028
32,9,51,12,35,28.448964932072226
27,12,52,6,32,25.804077842801476
14,9,43,10,28,16.967630349101572
30,6,46,11,26,23.3830623367451
26,4,47,10,31,22.075530752960223
21,16,58,6,32,16.407431611900872
28,13,61,3,29,22.543849351900693
